buyer,seller,material,weight_tons,price_per_ton,pricing_formula,reference_symbol,reference_price,reference_source,reference_timestamp,currency
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ALUMINUM CAR WHEELS (DIRTY),0.354,1860.0,,3317#20,,QBO,2024-06-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 BX (Fe,0.333,1560.0,,3317#21,,QBO,2024-06-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Copper Breakage,0.312,1400.0,,3317#22,,QBO,2024-06-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Copper Breakage,0.397,1200.0,,3317#23,,QBO,2024-06-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Transformers (Al/Cu),0.348,1560.0,,3317#24,,QBO,2024-06-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.191,4060.0,,3440#0,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.2445,900.0,,3440#1,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Insulated Al Wire,0.3685,1220.0,,3440#2,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.357,3400.0,,3440#3,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,LOW GRADE Boards,0.1275,700.0,,3440#4,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels (Dirty),0.27,1860.0,,3440#5,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless Steel Turnings,0.173,700.0,,3440#6,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless Steel Turnings,0.192,700.0,,3440#7,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.354,4060.0,,3440#8,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sealed Units / Compressors (Vader),1.1735,680.0,,3440#9,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.697,900.0,,3440#10,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.5925,7180.0,,3440#11,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.23,560.0,,3440#12,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.326,2500.0,,3440#13,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (THHN 80%),0.356,2500.0,,3440#14,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.4265,2500.0,,3440#15,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Radiators (Auto,0.102,5100.0,,3440#16,,QBO,2024-07-25,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Composition / Red Brass (Ebony),0.2915,6100.0,,3494#0,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.41,3860.0,,3494#1,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.3165,400.0,,3494#2,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),0.643,760.0,,3494#3,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Scrap Lead — Soft (Racks),0.111,1440.0,,3494#4,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,YELLOW BRASS TURNINGS,0.047,4660.0,,3494#5,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Beryllium Copper Turnings,0.0065,5600.0,,3494#6,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.438,7380.0,,3494#7,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.254,7180.0,,3494#8,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.798,540.0,,3494#9,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.67,3740.0,,3494#10,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.535,3740.0,,3494#11,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.4775,3740.0,,3494#12,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.434,3740.0,,3494#13,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.6305,3740.0,,3494#14,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.657,3740.0,,3494#15,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.432,3740.0,,3494#16,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.581,3740.0,,3494#17,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.442,3740.0,,3494#18,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.5375,3740.0,,3494#19,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.549,3740.0,,3494#20,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.617,3740.0,,3494#21,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.513,3740.0,,3494#22,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.587,3740.0,,3494#23,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.6275,3740.0,,3494#24,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.675,3740.0,,3494#25,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.457,3740.0,,3494#26,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.477,3740.0,,3494#27,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.59,3740.0,,3494#28,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.5825,3740.0,,3494#29,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Computer Tower (Complete),0.153,800.0,,3494#30,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Servers (Complete),0.175,1600.0,,3494#31,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.4655,760.0,,3494#32,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.163,3400.0,,3494#33,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead Wheel Weights,0.4055,420.0,,3494#34,,QBO,2024-08-15,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),0.947,8080.0,,3562#0,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.3445,7640.0,,3562#1,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),1.0745,7400.0,,3562#2,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sheet Copper,0.3565,7100.0,,3562#3,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Yellow Brass (Solid,1.2145,5200.0,,3562#4,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.534,3500.0,,3562#5,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.392,3500.0,,3562#6,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.39,3500.0,,3562#7,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.287,3500.0,,3562#8,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sealed Units / Compressors (Vader),1.463,670.0,,3562#9,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.568,760.0,,3562#10,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Cast (Clean),0.4695,1440.0,,3562#11,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Brass Shells (Military Spent),0.129,2100.0,,3562#12,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Range Lead (Indoor),0.66,1460.0,,3562#13,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (THHN 80%),0.5145,4860.0,,3562#14,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.6425,2340.0,,3562#15,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.594,3840.0,,3562#16,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless Sheet Scrap,2.261,1040.0,,3562#17,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.2945,4020.0,,3562#18,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.5545,300.0,,3562#19,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.6245,300.0,,3562#20,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.7245,300.0,,3562#21,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.4975,300.0,,3562#22,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.5285,300.0,,3562#23,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.158,540.0,,3562#24,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),0.8585,7900.0,,3562#25,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.4565,760.0,,3562#26,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Cast (Clean),0.463,1400.0,,3562#27,,QBO,2024-09-13,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),0.8315,8620.0,,3604#0,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.336,8360.0,,3604#1,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.4115,7800.0,,3604#2,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.1905,900.0,,3604#3,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.425,6500.0,,3604#4,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.602,6500.0,,3604#5,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.445,900.0,,3604#6,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sealed Units / Compressors (Vader),1.1885,680.0,,3604#7,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ALUMINUM CAR WHEELS (CLEAN),0.2875,1760.0,,3604#8,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.534,400.0,,3604#9,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.026,540.0,,3604#10,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.94,540.0,,3604#11,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.172,540.0,,3604#12,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.817,540.0,,3604#13,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.712,3800.0,,3604#14,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.6905,3800.0,,3604#15,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.703,3800.0,,3604#16,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.6815,3800.0,,3604#17,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.608,3800.0,,3604#18,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.4235,3800.0,,3604#19,,QBO,2024-10-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.485,4120.0,,3623#0,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.68,4120.0,,3623#1,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.387,4120.0,,3623#2,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.504,4120.0,,3623#3,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.61,4120.0,,3623#4,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.446,4120.0,,3623#5,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.593,4120.0,,3623#6,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.455,4120.0,,3623#7,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.427,4120.0,,3623#8,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.388,4120.0,,3623#9,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.401,4120.0,,3623#10,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.379,4120.0,,3623#11,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.43,4120.0,,3623#12,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.41,4120.0,,3623#13,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.373,4120.0,,3623#14,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.423,4120.0,,3623#15,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.324,4120.0,,3623#16,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.474,4120.0,,3623#17,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.5345,4120.0,,3623#18,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.7505,4120.0,,3623#19,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (THHN 80%),0.4935,5220.0,,3623#20,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.3265,2460.0,,3623#21,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.745,300.0,,3623#22,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.485,300.0,,3623#23,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Radiator Ends (Cu Breakage),0.2325,2680.0,,3623#24,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Brass Breakage,0.4435,500.0,,3623#25,,QBO,2024-10-07,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),1.2545,8220.0,,3659#0,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.4705,7960.0,,3659#1,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.5975,7460.0,,3659#2,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.442,540.0,,3659#3,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.3405,1840.0,,3659#4,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Extrusion (Bare),0.6575,1860.0,,3659#5,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Extrusion (Bare),0.518,1860.0,,3659#6,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Extrusion (Bare),0.4705,1860.0,,3659#7,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Extrusion (Bare),0.296,1860.0,,3659#8,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Extrusion (Bare),0.431,1860.0,,3659#9,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.5115,920.0,,3659#10,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.3945,6240.0,,3659#11,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.607,300.0,,3659#12,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.48,300.0,,3659#13,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.0065,440.0,,3659#14,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Transformers (Al/Cu),0.2955,1480.0,,3659#15,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.2305,4220.0,,3659#16,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.267,4220.0,,3659#17,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (TV/Monitors),0.1105,100.0,,3659#18,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Radiator Ends (Cu Breakage),0.1475,2660.0,,3659#19,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Old Cast Aluminum,0.3105,1440.0,,3659#20,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.022,3120.0,,3659#21,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (Heliax 57% Baled),0.107,3680.0,,3659#22,,QBO,2024-10-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),0.7415,7880.0,,3760#0,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.864,7680.0,,3760#1,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sheet Copper,0.5245,7100.0,,3760#2,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Composition / Red Brass (Ebony),0.2085,6440.0,,3760#3,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.84,540.0,,3760#4,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.493,300.0,,3760#5,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.5035,300.0,,3760#6,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (THHN 80%),0.5655,5600.0,,3760#7,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.5625,3640.0,,3760#8,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.4005,3100.0,,3760#9,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.2495,2340.0,,3760#10,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),0.5885,780.0,,3760#11,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.728,860.0,,3760#12,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Extrusion (Bare),0.4235,1680.0,,3760#13,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sealed Units / Compressors (Vader),1.118,660.0,,3760#14,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.4795,4060.0,,3760#15,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (Heliax 57%,0.28,3880.0,,3760#16,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (Heliax 57%,0.268,3880.0,,3760#17,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,BB Chops,1.6305,7700.0,,3760#18,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Painted Aluminum Extrusion,0.252,1600.0,,3760#19,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Car Wheels,0.169,1820.0,,3760#20,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.476,3640.0,,3760#21,,QBO,2024-12-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.383,3840.0,,3813#0,,QBO,2025-01-02,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.55,3840.0,,3813#1,,QBO,2025-01-02,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.393,3840.0,,3813#2,,QBO,2025-01-02,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.424,3840.0,,3813#3,,QBO,2025-01-02,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.369,3840.0,,3813#4,,QBO,2025-01-02,USD
