customer,invoice_id,invoice_number,invoice_date,service_date,product_service,qbo_item,description,ship_date,ship_via,item,item_original,qty,uom,unit_price,line_amount,invoice_total,invoice_balance,pdf_path
Rochester Iron & Metal,9457,3563,2024-09-16,2024-09-16,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-09-16,Tinsman  #77,Shred,Sheet Iron,28050,,0.105,2945.25,2945.25,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9457.pdf
Rochester Iron & Metal,9568,3569,2024-09-17,2024-09-17,Ferrous Sale,Ferrous Sale,Clips - pd as shred,2024-09-17,Tinsman  #77,Shred,Clips - pd as shred,29190,,0.105,3064.95,3064.95,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9568.pdf
Rochester Iron & Metal,9630,3577,2024-09-19,2024-09-17,Ferrous Sale,Ferrous Sale,Light polies from Lebanon - pd as UHMS,2024-09-17,RIM Trucking,Clips,Light polies from Lebanon - pd as UHMS,29420,,0.085,2500.7,2500.7,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9630.pdf
Rochester Iron & Metal,9629,3576,2024-09-19,2024-09-16,Ferrous Sale,Ferrous Sale,Light poles from Lebanon - pd as UHMS,2024-09-16,RIM Trucking,Clips,Light poles from Lebanon - pd as UHMS,19200,,0.085,1632.0,1632.0,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9629.pdf
Rochester Iron & Metal,9628,3575,2024-09-19,2024-09-19,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-09-19,RIM 00-01,Shred,Sheet Iron,31110,,0.105,3266.55,3266.55,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9628.pdf
Rochester Iron & Metal,9651,3584,2024-09-23,2024-09-23,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-09-23,RIM 00-01,Shred,Sheet Iron,22600,,0.105,2373.0,2373.0,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9651.pdf
Rochester Iron & Metal,9635,3580,2024-09-24,2024-09-24,Ferrous Sale,Ferrous Sale,Clips,2024-09-24,OW 00-01,Clips,Clips,26960,,0.1205356,3249.64,3249.64,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9635.pdf
Rochester Iron & Metal,9676,3589,2024-09-25,2024-09-25,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-09-25,RIM 00-01,Shred,Sheet Iron,30310,,0.105,3182.55,3182.55,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9676.pdf
Rochester Iron & Metal,9687,3594,2024-09-26,2024-09-26,Ferrous Sale,Ferrous Sale,Clips,2024-09-26,OW 00-01,Clips,Clips,22680,,0.1205357,2733.75,2733.75,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9687.pdf
Rochester Iron & Metal,9696,3599,2024-09-27,2024-09-27,Ferrous Sale,Ferrous Sale,busheling,2024-09-27,OW 15-01,Busheling,busheling,14840,,0.1428571,2120.0,2120.0,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9696.pdf
Rochester Iron & Metal,9775,3622,2024-10-08,2024-10-08,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-10-08,Tinsman #77,Shred,Sheet Iron,29540,,0.105,3101.7,3101.7,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9775.pdf
Rochester Iron & Metal,9819,3625,2024-10-09,2024-10-09,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-10-09,Tinsman #77,Shred,Sheet Iron,40210,,0.105,4222.05,4222.05,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9819.pdf
Rochester Iron & Metal,9824,3630,2024-10-10,2024-10-10,Ferrous Sale,Ferrous Sale,Clips,2024-10-10,Tinsman #77,Clips,Clips,25080,,0.1361611,3414.92,3414.92,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9824.pdf
Rochester Iron & Metal,9833,3631,2024-10-11,2024-10-11,Ferrous Sale,Ferrous Sale,Busheling / 20034,2024-10-11,RIM 22-01,Busheling,Busheling / 20034,19120,,0.1428572,2731.43,2731.43,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9833.pdf
Rochester Iron & Metal,9862,3638,2024-10-16,2024-10-16,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-10-16,Tinsman #77,Shred,Sheet Iron,29640,,0.105,3112.2,3112.2,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9862.pdf
Rochester Iron & Metal,9873,3641,2024-10-17,2024-10-17,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-10-17,Tinsman #77,Shred,Sheet Iron,30860,,0.105,3240.3,3240.3,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9873.pdf
Rochester Iron & Metal,9879,3643,2024-10-18,2024-10-18,Ferrous Sale,Ferrous Sale,Clips,2024-10-18,Tinsman #77,Clips,Clips,25200,,0.1377817,3472.1,3472.1,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9879.pdf
Rochester Iron & Metal,9891,3648,2024-10-21,2024-10-21,Ferrous Sale,Ferrous Sale,busheling,2024-10-21,RIM  17-01,Busheling,busheling,16640,,0.1428567,2377.14,2377.14,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9891.pdf
Rochester Iron & Metal,9920,3653,2024-10-23,2024-10-23,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-10-23,Tinsman #77,Shred,Sheet Iron,31420,,0.105,3299.1,3299.1,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9920.pdf
Rochester Iron & Metal,9928,3658,2024-10-24,2024-10-24,Ferrous Sale,Ferrous Sale,Busheling,2024-10-24,RIM  22-01,Busheling,Busheling,25200,,0.1428571,3600.0,3600.0,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9928.pdf
Rochester Iron & Metal,9936,3661,2024-10-28,2024-10-28,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-10-28,Tinsman #77,Shred,Sheet Iron,38140,,0.105,4004.7,4004.7,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9936.pdf
Rochester Iron & Metal,9955,3664,2024-10-29,2024-10-29,Ferrous Sale,Ferrous Sale,Clips,2024-10-29,Tinsman #77,Clips,Clips,31740,,0.1361607,4321.74,4321.74,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9955.pdf
Rochester Iron & Metal,9964,3670,2024-10-30,2024-10-30,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-10-30,Tinsman #77,Shred,Sheet Iron,28590,,0.105,3001.95,3001.95,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9964.pdf
Rochester Iron & Metal,9959,3667,2024-10-30,2024-10-30,Ferrous Sale,Ferrous Sale,Busheling,2024-10-30,RIM,Busheling,Busheling,28700,,0.1428571,4100.0,4100.0,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9959.pdf
Rochester Iron & Metal,9998,3680,2024-11-04,2024-11-04,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-11-04,Tinsman #77,Shred,Sheet Iron,35820,,0.105,3761.1,3761.1,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-9998.pdf
Rochester Iron & Metal,10014,3690,2024-11-07,2024-11-07,Ferrous Sale,Ferrous Sale,Busheling,2024-11-07,RIM,Busheling,Busheling,16820,,0.1428571,2402.86,2402.86,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10014.pdf
Rochester Iron & Metal,10028,3693,2024-11-08,2024-11-08,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-11-08,Tinsman #77,Shred,Sheet Iron,34140,,0.105,3584.7,3584.7,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10028.pdf
Rochester Iron & Metal,10038,3698,2024-11-11,2024-11-11,Ferrous Sale,Ferrous Sale,Clips,2024-11-11,Tinsman #77,Clips,Clips,24140,,0.1360481,3284.2,3284.2,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10038.pdf
Rochester Iron & Metal,10037,3697,2024-11-11,2024-11-11,Ferrous Sale,Ferrous Sale,Busheling,2024-11-11,RIM 22-01,Busheling,Busheling,27500,,0.1428571,3928.57,3928.57,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10037.pdf
Rochester Iron & Metal,10041,3701,2024-11-12,2024-11-12,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-11-12,Tinsman #77,Shred,Sheet Iron,30780,,0.105,3231.9,3231.9,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10041.pdf
Rochester Iron & Metal,10068,3712,2024-11-14,2024-11-14,Ferrous Sale,Ferrous Sale,adjustment for under payment 97729-97750,,,,adjustment for under payment 97729-97750,1,,425.42,425.42,425.42,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10068.pdf
Rochester Iron & Metal,10062,3708,2024-11-14,2024-11-14,Ferrous Sale,Ferrous Sale,Busheling,2024-11-14,RIM 22-01,Busheling,Busheling,17900,,0.1428571,2557.14,2557.14,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10062.pdf
Rochester Iron & Metal,10092,3719,2024-11-19,2024-11-19,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-11-19,Tinsman #77,Shred,Sheet Iron,32940,,0.105,3458.7,3458.7,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10092.pdf
Rochester Iron & Metal,10119,3721,2024-11-20,2024-11-20,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-11-20,Tinsman #77,Shred,Sheet Iron,38760,,0.105,4069.8,4069.8,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10119.pdf
Rochester Iron & Metal,10158,3727,2024-11-22,2024-11-22,Ferrous Sale,Ferrous Sale,Clips,2024-11-22,Tinsman #77,Clips,Clips,32500,,0.1361606,4425.22,4425.22,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10158.pdf
Rochester Iron & Metal,10171,3732,2024-11-25,2024-11-25,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-11-25,Tinsman #77,Shred,Sheet Iron,35640,,0.105,3742.2,3742.2,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10171.pdf
Rochester Iron & Metal,10182,3734,2024-11-26,2024-11-26,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-11-26,Tinsman #77,Shred,Sheet Iron,37160,,0.105,3901.8,3901.8,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10182.pdf
Rochester Iron & Metal,10224,3750,2024-12-03,2024-12-03,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-12-03,Tinsman #77,Shred,Sheet Iron,33500,,0.105,3517.5,3517.5,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10224.pdf
Rochester Iron & Metal,10229,3753,2024-12-04,2024-12-04,Ferrous Sale,Ferrous Sale,Clips,2024-12-04,Tinsman #77,Clips,Clips,29660,,0.1361608,4038.53,4038.53,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10229.pdf
Rochester Iron & Metal,10265,3755,2024-12-05,2024-12-05,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-12-05,Tinsman #77,Shred,Sheet Iron,26940,,0.105,2828.7,2828.7,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10265.pdf
Rochester Iron & Metal,10305,3775,2024-12-11,2024-12-11,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-12-11,Tinsman #77,Shred,Sheet Iron,29540,,0.105,3101.7,3101.7,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10305.pdf
Rochester Iron & Metal,10322,3779,2024-12-13,2024-12-13,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-12-13,Tinsman #77,Shred,Sheet Iron,32720,,0.105,3435.6,3435.6,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10322.pdf
Rochester Iron & Metal,10360,3790,2024-12-19,2024-12-19,Ferrous Sale,Ferrous Sale,Sheet Iron,2024-12-19,Tinsman #77,Shred,Sheet Iron,31020,,0.105,3257.1,3257.1,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10360.pdf
Rochester Iron & Metal,10372,3793,2024-12-20,2024-12-20,Ferrous Sale,Ferrous Sale,Clips,2024-12-20,Tinsman #77,Clips,Clips,28200,,0.1205358,3399.11,3399.11,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10372.pdf
Rochester Iron & Metal,10430,3812,2025-01-02,2025-01-02,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-01-02,Tinsman #77,Shred,Sheet Iron,32690,,0.115,3759.35,3759.35,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10430.pdf
Rochester Iron & Metal,10440,3814,2025-01-03,2025-01-03,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-01-03,Tinsman #77,Shred,Sheet Iron,37740,,0.115,4340.1,4340.1,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10440.pdf
Rochester Iron & Metal,10460,3822,2025-01-08,2025-01-08,Ferrous Sale,Ferrous Sale,Clips,2025-01-08,Tinsman #77,Clips,Clips,27160,,0.1450895,3940.63,3940.63,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10460.pdf
Rochester Iron & Metal,10463,3824,2025-01-09,2025-01-09,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-01-09,Tinsman #77,Shred,Sheet Iron,36820,,0.115,4234.3,4234.3,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10463.pdf
Rochester Iron & Metal,10544,3834,2025-01-15,2025-01-15,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-01-15,Tinsman #77,Shred,Sheet Iron,36640,,0.115,4213.6,4213.6,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10544.pdf
Rochester Iron & Metal,10652,3853,2025-01-28,2025-01-28,Ferrous Sale,Ferrous Sale,Clips,2025-01-28,Tinsman #77,Clips,Clips,27200,,0.129468,3521.53,3521.53,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10652.pdf
Rochester Iron & Metal,10646,3851,2025-01-28,2025-01-28,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-01-28,Tinsman #77,Shred,Sheet Iron,28480,,0.115,3275.2,3275.2,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10646.pdf
Rochester Iron & Metal,10660,3857,2025-01-29,2025-01-29,Ferrous Sale,Ferrous Sale,UNPPD HMS,2025-01-29,Tinsman #77,HMS,UNPPD HMS,39080,,0.1,3908.0,3908.0,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10660.pdf
Rochester Iron & Metal,10673,3863,2025-01-31,2025-01-31,Non-Ferrous Sale,Non-Ferrous Sale,Stainless 304,,RIM 17-01,Stainless 304 (Prepared),Stainless 304,14940,,0.22,3286.8,3286.8,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10673.pdf
Rochester Iron & Metal,10671,3862,2025-01-31,2025-01-31,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-01-31,RIM,Shred,Sheet Iron,29420,,0.115,3383.3,3383.3,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10671.pdf
Rochester Iron & Metal,10723,3878,2025-02-05,2025-02-05,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-02-05,Tinsman,Shred,Sheet Iron,28310,,0.135,3821.85,3821.85,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10723.pdf
Rochester Iron & Metal,10740,3885,2025-02-07,2025-02-07,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-02-07,Tinsman,Shred,Sheet Iron,37990,,0.135,5128.65,5128.65,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10740.pdf
Rochester Iron & Metal,10759,3888,2025-02-10,2025-02-10,Ferrous Sale,Ferrous Sale,Clips,2025-02-10,Tinsman #77,Clips,Clips,25880,,0.1674107,4332.59,4332.59,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10759.pdf
Rochester Iron & Metal,10764,3891,2025-02-11,2025-02-11,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-02-11,Tinsman,Shred,Sheet Iron,22700,,0.135,3064.5,3064.5,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10764.pdf
Rochester Iron & Metal,10782,3901,2025-02-13,2025-02-13,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-02-13,Tinsman,Shred,Sheet Iron,36130,,0.135,4877.55,4877.55,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10782.pdf
Rochester Iron & Metal,10849,3912,2025-02-24,2025-02-24,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-02-24,Tinsman,Shred,Sheet Iron,31680,,0.135,4276.8,4276.8,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10849.pdf
Rochester Iron & Metal,10862,3920,2025-02-26,2025-02-26,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-02-26,Tinsman,Shred,Sheet Iron,37120,,0.135,5011.2,5011.2,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10862.pdf
Rochester Iron & Metal,10886,3928,2025-03-03,2025-03-03,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-03-03,Tinsman,Shred,Sheet Iron,31220,,0.1485,4636.17,4636.17,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10886.pdf
Rochester Iron & Metal,10894,3933,2025-03-04,2025-03-04,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-03-04,RIM 15-06,Shred,Sheet Iron,28260,,0.1485,4196.61,4196.61,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10894.pdf
Rochester Iron & Metal,10984,3952,2025-03-12,2025-03-12,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-03-12,RIM,Shred,Sheet Iron,28700,,0.1485,4261.95,4261.95,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10984.pdf
Rochester Iron & Metal,10919,3941,2025-03-12,2025-03-12,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-03-12,Tinsman 77,Shred,Sheet Iron,33440,,0.1485,4965.84,4965.84,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10919.pdf
Rochester Iron & Metal,10992,3956,2025-03-13,2025-03-13,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-03-13,Tinsman 77,Shred,Sheet Iron,38120,,0.1485,5660.82,5660.82,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10992.pdf
Rochester Iron & Metal,10991,3955,2025-03-13,2025-03-13,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-03-13,Tinsman 77,Shred,Sheet Iron,33100,,0.1485,4915.35,4915.35,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10991.pdf
Rochester Iron & Metal,10999,3959,2025-03-14,2025-03-14,Ferrous Sale,Ferrous Sale,Clips,2025-03-14,Tinsman #77,Clips,Clips,28880,,0.1651783,4770.35,4770.35,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-10999.pdf
Rochester Iron & Metal,11030,3964,2025-03-18,2025-03-18,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-03-18,Tinsman 77,Shred,Sheet Iron,36880,,0.1485,5476.68,5476.68,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-11030.pdf
Rochester Iron & Metal,11004,3960,2025-03-18,2025-03-18,Ferrous Sale,Ferrous Sale,Sheet Iron,2025-03-18,Tinsman 77,Shred,Sheet Iron,37880,,0.1485,5625.18,5625.18,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-11004.pdf
Rochester Iron & Metal,11041,3972,2025-03-19,2025-03-19,Ferrous Sale,Ferrous Sale,Clips,2025-03-19,Tinsman #77,Clips,Clips,24840,,0.1808035,4491.16,4491.16,0,qbo_out\qbo_pdfs\Rochester_Iron_&_Metal\INV-11041.pdf
